event_id,home_team,away_team,commence_time,bookmaker,market,player_name,stat_type,line,direction,odds,fetch_time,week,source
cd2e0964817c30ad3f5144ea49b55f2b,Houston Texans,Buffalo Bills,2025-11-21T01:15:00Z,draftkings,player_reception_yds,Christian Kirk,Rec Yds,15.5,Under,-109,2025-11-20T15:57:23.942023,12,draftkings
cd2e0964817c30ad3f5144ea49b55f2b,Houston Texans,Buffalo Bills,2025-11-21T01:15:00Z,draftkings,player_reception_yds,James Cook,Rec Yds,15.5,Over,-110,2025-11-20T15:57:23.942023,12,draftkings
cd2e0964817c30ad3f5144ea49b55f2b,Houston Texans,Buffalo Bills,2025-11-21T01:15:00Z,draftkings,player_reception_yds,James Cook,Rec Yds,15.5,Under,-114,2025-11-20T15:57:23.942023,12,draftkings
cd2e0964817c30ad3f5144ea49b55f2b,Houston Texans,Buffalo Bills,2025-11-21T01:15:00Z,draftkings,player_reception_yds,Xavier Hutchinson,Rec Yds,15.5,Over,-108,2025-11-20T15:57:23.942023,12,draftkings
cd2e0964817c30ad3f5144ea49b55f2b,Houston Texans,Buffalo Bills,2025-11-21T01:15:00Z,draftkings,player_reception_yds,Xavier Hutchinson,Rec Yds,15.5,Under,-116,2025-11-20T15:57:23.942023,12,draftkings
cd2e0964817c30ad3f5144ea49b55f2b,Houston Texans,Buffalo Bills,2025-11-21T01:15:00Z,draftkings,player_reception_yds,Woody Marks,Rec Yds,12.5,Over,-112,2025-11-20T15:57:23.942023,12,draftkings
cd2e0964817c30ad3f5144ea49b55f2b,Houston Texans,Buffalo Bills,2025-11-21T01:15:00Z,draftkings,player_reception_yds,Woody Marks,Rec Yds,12.5,Under,-112,2025-11-20T15:57:23.942023,12,draftkings
cd2e0964817c30ad3f5144ea49b55f2b,Houston Texans,Buffalo Bills,2025-11-21T01:15:00Z,draftkings,player_reception_yds,Ty Johnson,Rec Yds,8.5,Over,-113,2025-11-20T15:57:23.942023,12,draftkings
cd2e0964817c30ad3f5144ea49b55f2b,Houston Texans,Buffalo Bills,2025-11-21T01:15:00Z,draftkings,player_reception_yds,Ty Johnson,Rec Yds,8.5,Under,-111,2025-11-20T15:57:23.942023,12,draftkings
cd2e0964817c30ad3f5144ea49b55f2b,Houston Texans,Buffalo Bills,2025-11-21T01:15:00Z,draftkings,player_receptions,Nico Collins,Receptions,5.5,Over,-105,2025-11-20T15:57:23.942023,12,draftkings
cd2e0964817c30ad3f5144ea49b55f2b,Houston Texans,Buffalo Bills,2025-11-21T01:15:00Z,draftkings,player_receptions,Nico Collins,Receptions,5.5,Under,-121,2025-11-20T15:57:23.942023,12,draftkings
cd2e0964817c30ad3f5144ea49b55f2b,Houston Texans,Buffalo Bills,2025-11-21T01:15:00Z,draftkings,player_receptions,Khalil Shakir,Receptions,4.5,Over,-135,2025-11-20T15:57:23.942023,12,draftkings
cd2e0964817c30ad3f5144ea49b55f2b,Houston Texans,Buffalo Bills,2025-11-21T01:15:00Z,draftkings,player_receptions,Khalil Shakir,Receptions,4.5,Under,105,2025-11-20T15:57:23.942023,12,draftkings
