event_id,home_team,away_team,commence_time,bookmaker,market,player_name,stat_type,line,direction,odds,fetch_time,week,source
a360e4c43576d22057ff90d818928066,Houston Texans,Arizona Cardinals,2025-12-14T18:00:00Z,draftkings,player_reception_yds,Jayden Higgins,Rec Yds,35.5,Over,-114,2025-12-13T11:48:08.360512,15,draftkings
a360e4c43576d22057ff90d818928066,Houston Texans,Arizona Cardinals,2025-12-14T18:00:00Z,draftkings,player_reception_yds,Jayden Higgins,Rec Yds,35.5,Under,-110,2025-12-13T11:48:08.360512,15,draftkings
a360e4c43576d22057ff90d818928066,Houston Texans,Arizona Cardinals,2025-12-14T18:00:00Z,draftkings,player_reception_yds,Zonovan Knight,Rec Yds,14.5,Over,-111,2025-12-13T11:48:08.360512,15,draftkings
a360e4c43576d22057ff90d818928066,Houston Texans,Arizona Cardinals,2025-12-14T18:00:00Z,draftkings,player_reception_yds,Zonovan Knight,Rec Yds,14.5,Under,-113,2025-12-13T11:48:08.360512,15,draftkings
a360e4c43576d22057ff90d818928066,Houston Texans,Arizona Cardinals,2025-12-14T18:00:00Z,draftkings,player_reception_yds,Andre Baccellia,Rec Yds,14.5,Over,-109,2025-12-13T11:48:08.360512,15,draftkings
a360e4c43576d22057ff90d818928066,Houston Texans,Arizona Cardinals,2025-12-14T18:00:00Z,draftkings,player_reception_yds,Andre Baccellia,Rec Yds,14.5,Under,-115,2025-12-13T11:48:08.360512,15,draftkings
a360e4c43576d22057ff90d818928066,Houston Texans,Arizona Cardinals,2025-12-14T18:00:00Z,draftkings,player_reception_yds,Christian Kirk,Rec Yds,13.5,Over,-114,2025-12-13T11:48:08.360512,15,draftkings
a360e4c43576d22057ff90d818928066,Houston Texans,Arizona Cardinals,2025-12-14T18:00:00Z,draftkings,player_reception_yds,Christian Kirk,Rec Yds,13.5,Under,-110,2025-12-13T11:48:08.360512,15,draftkings
a360e4c43576d22057ff90d818928066,Houston Texans,Arizona Cardinals,2025-12-14T18:00:00Z,draftkings,player_reception_yds,Xavier Hutchinson,Rec Yds,13.5,Over,-108,2025-12-13T11:48:08.360512,15,draftkings
a360e4c43576d22057ff90d818928066,Houston Texans,Arizona Cardinals,2025-12-14T18:00:00Z,draftkings,player_reception_yds,Xavier Hutchinson,Rec Yds,13.5,Under,-116,2025-12-13T11:48:08.360512,15,draftkings
a360e4c43576d22057ff90d818928066,Houston Texans,Arizona Cardinals,2025-12-14T18:00:00Z,draftkings,player_reception_yds,Woody Marks,Rec Yds,8.5,Over,-115,2025-12-13T11:48:08.360512,15,draftkings
a360e4c43576d22057ff90d818928066,Houston Texans,Arizona Cardinals,2025-12-14T18:00:00Z,draftkings,player_reception_yds,Woody Marks,Rec Yds,8.5,Under,-109,2025-12-13T11:48:08.360512,15,draftkings
a360e4c43576d22057ff90d818928066,Houston Texans,Arizona Cardinals,2025-12-14T18:00:00Z,draftkings,player_receptions,Trey McBride,Receptions,6.5,Over,-143,2025-12-13T11:48:08.360512,15,draftkings
a360e4c43576d22057ff90d818928066,Houston Texans,Arizona Cardinals,2025-12-14T18:00:00Z,draftkings,player_receptions,Trey McBride,Receptions,6.5,Under,112,2025-12-13T11:48:08.360512,15,draftkings
a360e4c43576d22057ff90d818928066,Houston Texans,Arizona Cardinals,2025-12-14T18:00:00Z,draftkings,player_receptions,Michael Wilson,Receptions,5.5,Over,-118,2025-12-13T11:48:08.360512,15,draftkings
a360e4c43576d22057ff90d818928066,Houston Texans,Arizona Cardinals,2025-12-14T18:00:00Z,draftkings,player_receptions,Michael Wilson,Receptions,5.5,Under,-108,2025-12-13T11:48:08.360512,15,draftkings
a360e4c43576d22057ff90d818928066,Houston Texans,Arizona Cardinals,2025-12-14T18:00:00Z,draftkings,player_receptions,Nico Collins,Receptions,5.5,Over,113,2025-12-13T11:48:08.360512,15,draftkings
a360e4c43576d22057ff90d818928066,Houston Texans,Arizona Cardinals,2025-12-14T18:00:00Z,draftkings,player_receptions,Nico Collins,Receptions,5.5,Under,-144,2025-12-13T11:48:08.360512,15,draftkings
a360e4c43576d22057ff90d818928066,Houston Texans,Arizona Cardinals,2025-12-14T18:00:00Z,draftkings,player_receptions,Dalton Schultz,Receptions,3.5,Over,-166,2025-12-13T11:48:08.360512,15,draftkings
a360e4c43576d22057ff90d818928066,Houston Texans,Arizona Cardinals,2025-12-14T18:00:00Z,draftkings,player_receptions,Dalton Schultz,Receptions,3.5,Under,129,2025-12-13T11:48:08.360512,15,draftkings
a360e4c43576d22057ff90d818928066,Houston Texans,Arizona Cardinals,2025-12-14T18:00:00Z,draftkings,player_receptions,Jayden Higgins,Receptions,3.5,Over,-102,2025-12-13T11:48:08.360512,15,draftkings
a360e4c43576d22057ff90d818928066,Houston Texans,Arizona Cardinals,2025-12-14T18:00:00Z,draftkings,player_receptions,Jayden Higgins,Receptions,3.5,Under,-125,2025-12-13T11:48:08.360512,15,draftkings
a360e4c43576d22057ff90d818928066,Houston Texans,Arizona Cardinals,2025-12-14T18:00:00Z,draftkings,player_receptions,Andre Baccellia,Receptions,1.5,Over,-167,2025-12-13T11:48:08.360512,15,draftkings
a360e4c43576d22057ff90d818928066,Houston Texans,Arizona Cardinals,2025-12-14T18:00:00Z,draftkings,player_receptions,Andre Baccellia,Receptions,1.5,Under,131,2025-12-13T11:48:08.360512,15,draftkings
a360e4c43576d22057ff90d818928066,Houston Texans,Arizona Cardinals,2025-12-14T18:00:00Z,draftkings,player_receptions,Christian Kirk,Receptions,1.5,Over,-117,2025-12-13T11:48:08.360512,15,draftkings
a360e4c43576d22057ff90d818928066,Houston Texans,Arizona Cardinals,2025-12-14T18:00:00Z,draftkings,player_receptions,Christian Kirk,Receptions,1.5,Under,-109,2025-12-13T11:48:08.360512,15,draftkings
a360e4c43576d22057ff90d818928066,Houston Texans,Arizona Cardinals,2025-12-14T18:00:00Z,draftkings,player_receptions,Woody Marks,Receptions,1.5,Over,-113,2025-12-13T11:48:08.360512,15,draftkings
a360e4c43576d22057ff90d818928066,Houston Texans,Arizona Cardinals,2025-12-14T18:00:00Z,draftkings,player_receptions,Woody Marks,Receptions,1.5,Under,-113,2025-12-13T11:48:08.360512,15,draftkings
a360e4c43576d22057ff90d818928066,Houston Texans,Arizona Cardinals,2025-12-14T18:00:00Z,draftkings,player_rush_yds,Woody Marks,Rush Yds,77.5,Over,-111,2025-12-13T11:48:08.360512,15,draftkings
a360e4c43576d22057ff90d818928066,Houston Texans,Arizona Cardinals,2025-12-14T18:00:00Z,draftkings,player_rush_yds,Woody Marks,Rush Yds,77.5,Under,-113,2025-12-13T11:48:08.360512,15,draftkings
a360e4c43576d22057ff90d818928066,Houston Texans,Arizona Cardinals,2025-12-14T18:00:00Z,draftkings,player_rush_yds,Zonovan Knight,Rush Yds,33.5,Over,-112,2025-12-13T11:48:08.360512,15,draftkings
a360e4c43576d22057ff90d818928066,Houston Texans,Arizona Cardinals,2025-12-14T18:00:00Z,draftkings,player_rush_yds,Zonovan Knight,Rush Yds,33.5,Under,-112,2025-12-13T11:48:08.360512,15,draftkings
a360e4c43576d22057ff90d818928066,Houston Texans,Arizona Cardinals,2025-12-14T18:00:00Z,draftkings,player_rush_yds,Jacoby Brissett,Rush Yds,12.5,Over,-112,2025-12-13T11:48:08.360512,15,draftkings
a360e4c43576d22057ff90d818928066,Houston Texans,Arizona Cardinals,2025-12-14T18:00:00Z,draftkings,player_rush_yds,Jacoby Brissett,Rush Yds,12.5,Under,-112,2025-12-13T11:48:08.360512,15,draftkings
a360e4c43576d22057ff90d818928066,Houston Texans,Arizona Cardinals,2025-12-14T18:00:00Z,draftkings,player_rush_yds,C.J. Stroud,Rush Yds,10.5,Over,-105,2025-12-13T11:48:08.360512,15,draftkings
a360e4c43576d22057ff90d818928066,Houston Texans,Arizona Cardinals,2025-12-14T18:00:00Z,draftkings,player_rush_yds,C.J. Stroud,Rush Yds,10.5,Under,-119,2025-12-13T11:48:08.360512,15,draftkings
1aa1fb046f11dadb32dad77d5baf552e,Cincinnati Bengals,Baltimore Ravens,2025-12-14T18:00:00Z,draftkings,player_pass_tds,Joe Burrow,Pass TDs,2.5,Over,160,2025-12-13T11:48:08.360512,15,draftkings
1aa1fb046f11dadb32dad77d5baf552e,Cincinnati Bengals,Baltimore Ravens,2025-12-14T18:00:00Z,draftkings,player_pass_tds,Joe Burrow,Pass TDs,2.5,Under,-207,2025-12-13T11:48:08.360512,15,draftkings
1aa1fb046f11dadb32dad77d5baf552e,Cincinnati Bengals,Baltimore Ravens,2025-12-14T18:00:00Z,draftkings,player_pass_tds,Lamar Jackson,Pass TDs,1.5,Over,-135,2025-12-13T11:48:08.360512,15,draftkings
1aa1fb046f11dadb32dad77d5baf552e,Cincinnati Bengals,Baltimore Ravens,2025-12-14T18:00:00Z,draftkings,player_pass_tds,Lamar Jackson,Pass TDs,1.5,Under,106,2025-12-13T11:48:08.360512,15,draftkings
1aa1fb046f11dadb32dad77d5baf552e,Cincinnati Bengals,Baltimore Ravens,2025-12-14T18:00:00Z,draftkings,player_pass_yds,Joe Burrow,Pass Yds,262.5,Over,-111,2025-12-13T11:48:08.360512,15,draftkings
1aa1fb046f11dadb32dad77d5baf552e,Cincinnati Bengals,Baltimore Ravens,2025-12-14T18:00:00Z,draftkings,player_pass_yds,Joe Burrow,Pass Yds,262.5,Under,-113,2025-12-13T11:48:08.360512,15,draftkings
1aa1fb046f11dadb32dad77d5baf552e,Cincinnati Bengals,Baltimore Ravens,2025-12-14T18:00:00Z,draftkings,player_pass_yds,Lamar Jackson,Pass Yds,227.5,Over,-112,2025-12-13T11:48:08.360512,15,draftkings
1aa1fb046f11dadb32dad77d5baf552e,Cincinnati Bengals,Baltimore Ravens,2025-12-14T18:00:00Z,draftkings,player_pass_yds,Lamar Jackson,Pass Yds,227.5,Under,-112,2025-12-13T11:48:08.360512,15,draftkings
1aa1fb046f11dadb32dad77d5baf552e,Cincinnati Bengals,Baltimore Ravens,2025-12-14T18:00:00Z,draftkings,player_reception_yds,Ja'Marr Chase,Rec Yds,91.5,Over,-114,2025-12-13T11:48:08.360512,15,draftkings
1aa1fb046f11dadb32dad77d5baf552e,Cincinnati Bengals,Baltimore Ravens,2025-12-14T18:00:00Z,draftkings,player_reception_yds,Ja'Marr Chase,Rec Yds,91.5,Under,-110,2025-12-13T11:48:08.360512,15,draftkings
1aa1fb046f11dadb32dad77d5baf552e,Cincinnati Bengals,Baltimore Ravens,2025-12-14T18:00:00Z,draftkings,player_reception_yds,Zay Flowers,Rec Yds,66.5,Over,-110,2025-12-13T11:48:08.360512,15,draftkings
1aa1fb046f11dadb32dad77d5baf552e,Cincinnati Bengals,Baltimore Ravens,2025-12-14T18:00:00Z,draftkings,player_reception_yds,Zay Flowers,Rec Yds,66.5,Under,-114,2025-12-13T11:48:08.360512,15,draftkings
1aa1fb046f11dadb32dad77d5baf552e,Cincinnati Bengals,Baltimore Ravens,2025-12-14T18:00:00Z,draftkings,player_reception_yds,Mark Andrews,Rec Yds,38.5,Over,-113,2025-12-13T11:48:08.360512,15,draftkings
1aa1fb046f11dadb32dad77d5baf552e,Cincinnati Bengals,Baltimore Ravens,2025-12-14T18:00:00Z,draftkings,player_reception_yds,Mark Andrews,Rec Yds,38.5,Under,-111,2025-12-13T11:48:08.360512,15,draftkings
1aa1fb046f11dadb32dad77d5baf552e,Cincinnati Bengals,Baltimore Ravens,2025-12-14T18:00:00Z,draftkings,player_reception_yds,Isaiah Likely,Rec Yds,38.5,Over,-110,2025-12-13T11:48:08.360512,15,draftkings
1aa1fb046f11dadb32dad77d5baf552e,Cincinnati Bengals,Baltimore Ravens,2025-12-14T18:00:00Z,draftkings,player_reception_yds,Isaiah Likely,Rec Yds,38.5,Under,-114,2025-12-13T11:48:08.360512,15,draftkings
1aa1fb046f11dadb32dad77d5baf552e,Cincinnati Bengals,Baltimore Ravens,2025-12-14T18:00:00Z,draftkings,player_reception_yds,Mike Gesicki,Rec Yds,37.5,Over,-114,2025-12-13T11:48:08.360512,15,draftkings
1aa1fb046f11dadb32dad77d5baf552e,Cincinnati Bengals,Baltimore Ravens,2025-12-14T18:00:00Z,draftkings,player_reception_yds,Mike Gesicki,Rec Yds,37.5,Under,-110,2025-12-13T11:48:08.360512,15,draftkings
1aa1fb046f11dadb32dad77d5baf552e,Cincinnati Bengals,Baltimore Ravens,2025-12-14T18:00:00Z,draftkings,player_reception_yds,Andrei Iosivas,Rec Yds,30.5,Over,-110,2025-12-13T11:48:08.360512,15,draftkings
1aa1fb046f11dadb32dad77d5baf552e,Cincinnati Bengals,Baltimore Ravens,2025-12-14T18:00:00Z,draftkings,player_reception_yds,Andrei Iosivas,Rec Yds,30.5,Under,-115,2025-12-13T11:48:08.360512,15,draftkings
1aa1fb046f11dadb32dad77d5baf552e,Cincinnati Bengals,Baltimore Ravens,2025-12-14T18:00:00Z,draftkings,player_reception_yds,Mitchell Tinsley,Rec Yds,27.5,Over,-114,2025-12-13T11:48:08.360512,15,draftkings
1aa1fb046f11dadb32dad77d5baf552e,Cincinnati Bengals,Baltimore Ravens,2025-12-14T18:00:00Z,draftkings,player_reception_yds,Mitchell Tinsley,Rec Yds,27.5,Under,-110,2025-12-13T11:48:08.360512,15,draftkings
1aa1fb046f11dadb32dad77d5baf552e,Cincinnati Bengals,Baltimore Ravens,2025-12-14T18:00:00Z,draftkings,player_reception_yds,Chase Brown,Rec Yds,20.5,Over,-116,2025-12-13T11:48:08.360512,15,draftkings
1aa1fb046f11dadb32dad77d5baf552e,Cincinnati Bengals,Baltimore Ravens,2025-12-14T18:00:00Z,draftkings,player_reception_yds,Chase Brown,Rec Yds,20.5,Under,-108,2025-12-13T11:48:08.360512,15,draftkings
1aa1fb046f11dadb32dad77d5baf552e,Cincinnati Bengals,Baltimore Ravens,2025-12-14T18:00:00Z,draftkings,player_reception_yds,Rashod Bateman,Rec Yds,18.5,Over,-112,2025-12-13T11:48:08.360512,15,draftkings
1aa1fb046f11dadb32dad77d5baf552e,Cincinnati Bengals,Baltimore Ravens,2025-12-14T18:00:00Z,draftkings,player_reception_yds,Rashod Bateman,Rec Yds,18.5,Under,-112,2025-12-13T11:48:08.360512,15,draftkings
1aa1fb046f11dadb32dad77d5baf552e,Cincinnati Bengals,Baltimore Ravens,2025-12-14T18:00:00Z,draftkings,player_reception_yds,DeAndre Hopkins,Rec Yds,17.5,Over,-115,2025-12-13T11:48:08.360512,15,draftkings
1aa1fb046f11dadb32dad77d5baf552e,Cincinnati Bengals,Baltimore Ravens,2025-12-14T18:00:00Z,draftkings,player_reception_yds,DeAndre Hopkins,Rec Yds,17.5,Under,-109,2025-12-13T11:48:08.360512,15,draftkings
1aa1fb046f11dadb32dad77d5baf552e,Cincinnati Bengals,Baltimore Ravens,2025-12-14T18:00:00Z,draftkings,player_reception_yds,Noah Fant,Rec Yds,11.5,Over,-113,2025-12-13T11:48:08.360512,15,draftkings
1aa1fb046f11dadb32dad77d5baf552e,Cincinnati Bengals,Baltimore Ravens,2025-12-14T18:00:00Z,draftkings,player_reception_yds,Noah Fant,Rec Yds,11.5,Under,-111,2025-12-13T11:48:08.360512,15,draftkings
1aa1fb046f11dadb32dad77d5baf552e,Cincinnati Bengals,Baltimore Ravens,2025-12-14T18:00:00Z,draftkings,player_reception_yds,Derrick Henry,Rec Yds,9.5,Over,-107,2025-12-13T11:48:08.360512,15,draftkings
1aa1fb046f11dadb32dad77d5baf552e,Cincinnati Bengals,Baltimore Ravens,2025-12-14T18:00:00Z,draftkings,player_reception_yds,Derrick Henry,Rec Yds,9.5,Under,-117,2025-12-13T11:48:08.360512,15,draftkings
1aa1fb046f11dadb32dad77d5baf552e,Cincinnati Bengals,Baltimore Ravens,2025-12-14T18:00:00Z,draftkings,player_receptions,Ja'Marr Chase,Receptions,7.5,Over,-116,2025-12-13T11:48:08.360512,15,draftkings
1aa1fb046f11dadb32dad77d5baf552e,Cincinnati Bengals,Baltimore Ravens,2025-12-14T18:00:00Z,draftkings,player_receptions,Ja'Marr Chase,Receptions,7.5,Under,-110,2025-12-13T11:48:08.360512,15,draftkings
1aa1fb046f11dadb32dad77d5baf552e,Cincinnati Bengals,Baltimore Ravens,2025-12-14T18:00:00Z,draftkings,player_receptions,Zay Flowers,Receptions,5.5,Over,113,2025-12-13T11:48:08.360512,15,draftkings
1aa1fb046f11dadb32dad77d5baf552e,Cincinnati Bengals,Baltimore Ravens,2025-12-14T18:00:00Z,draftkings,player_receptions,Zay Flowers,Receptions,5.5,Under,-145,2025-12-13T11:48:08.360512,15,draftkings
1aa1fb046f11dadb32dad77d5baf552e,Cincinnati Bengals,Baltimore Ravens,2025-12-14T18:00:00Z,draftkings,player_receptions,Mike Gesicki,Receptions,3.5,Over,-127,2025-12-13T11:48:08.360512,15,draftkings
1aa1fb046f11dadb32dad77d5baf552e,Cincinnati Bengals,Baltimore Ravens,2025-12-14T18:00:00Z,draftkings,player_receptions,Mike Gesicki,Receptions,3.5,Under,100,2025-12-13T11:48:08.360512,15,draftkings
1aa1fb046f11dadb32dad77d5baf552e,Cincinnati Bengals,Baltimore Ravens,2025-12-14T18:00:00Z,draftkings,player_receptions,Chase Brown,Receptions,3.5,Over,-115,2025-12-13T11:48:08.360512,15,draftkings
1aa1fb046f11dadb32dad77d5baf552e,Cincinnati Bengals,Baltimore Ravens,2025-12-14T18:00:00Z,draftkings,player_receptions,Chase Brown,Receptions,3.5,Under,-111,2025-12-13T11:48:08.360512,15,draftkings
1aa1fb046f11dadb32dad77d5baf552e,Cincinnati Bengals,Baltimore Ravens,2025-12-14T18:00:00Z,draftkings,player_receptions,Mark Andrews,Receptions,3.5,Over,-103,2025-12-13T11:48:08.360512,15,draftkings
1aa1fb046f11dadb32dad77d5baf552e,Cincinnati Bengals,Baltimore Ravens,2025-12-14T18:00:00Z,draftkings,player_receptions,Mark Andrews,Receptions,3.5,Under,-124,2025-12-13T11:48:08.360512,15,draftkings
1aa1fb046f11dadb32dad77d5baf552e,Cincinnati Bengals,Baltimore Ravens,2025-12-14T18:00:00Z,draftkings,player_receptions,Isaiah Likely,Receptions,2.5,Over,-153,2025-12-13T11:48:08.360512,15,draftkings
1aa1fb046f11dadb32dad77d5baf552e,Cincinnati Bengals,Baltimore Ravens,2025-12-14T18:00:00Z,draftkings,player_receptions,Isaiah Likely,Receptions,2.5,Under,120,2025-12-13T11:48:08.360512,15,draftkings
1aa1fb046f11dadb32dad77d5baf552e,Cincinnati Bengals,Baltimore Ravens,2025-12-14T18:00:00Z,draftkings,player_receptions,Andrei Iosivas,Receptions,2.5,Over,-126,2025-12-13T11:48:08.360512,15,draftkings
1aa1fb046f11dadb32dad77d5baf552e,Cincinnati Bengals,Baltimore Ravens,2025-12-14T18:00:00Z,draftkings,player_receptions,Andrei Iosivas,Receptions,2.5,Under,-101,2025-12-13T11:48:08.360512,15,draftkings
1aa1fb046f11dadb32dad77d5baf552e,Cincinnati Bengals,Baltimore Ravens,2025-12-14T18:00:00Z,draftkings,player_receptions,Mitchell Tinsley,Receptions,2.5,Over,117,2025-12-13T11:48:08.360512,15,draftkings
1aa1fb046f11dadb32dad77d5baf552e,Cincinnati Bengals,Baltimore Ravens,2025-12-14T18:00:00Z,draftkings,player_receptions,Mitchell Tinsley,Receptions,2.5,Under,-149,2025-12-13T11:48:08.360512,15,draftkings
1aa1fb046f11dadb32dad77d5baf552e,Cincinnati Bengals,Baltimore Ravens,2025-12-14T18:00:00Z,draftkings,player_receptions,Rashod Bateman,Receptions,1.5,Over,-123,2025-12-13T11:48:08.360512,15,draftkings
1aa1fb046f11dadb32dad77d5baf552e,Cincinnati Bengals,Baltimore Ravens,2025-12-14T18:00:00Z,draftkings,player_receptions,Rashod Bateman,Receptions,1.5,Under,-104,2025-12-13T11:48:08.360512,15,draftkings
1aa1fb046f11dadb32dad77d5baf552e,Cincinnati Bengals,Baltimore Ravens,2025-12-14T18:00:00Z,draftkings,player_receptions,DeAndre Hopkins,Receptions,1.5,Over,-112,2025-12-13T11:48:08.360512,15,draftkings
1aa1fb046f11dadb32dad77d5baf552e,Cincinnati Bengals,Baltimore Ravens,2025-12-14T18:00:00Z,draftkings,player_receptions,DeAndre Hopkins,Receptions,1.5,Under,-113,2025-12-13T11:48:08.360512,15,draftkings
1aa1fb046f11dadb32dad77d5baf552e,Cincinnati Bengals,Baltimore Ravens,2025-12-14T18:00:00Z,draftkings,player_receptions,Derrick Henry,Receptions,1.5,Over,137,2025-12-13T11:48:08.360512,15,draftkings
1aa1fb046f11dadb32dad77d5baf552e,Cincinnati Bengals,Baltimore Ravens,2025-12-14T18:00:00Z,draftkings,player_receptions,Derrick Henry,Receptions,1.5,Under,-176,2025-12-13T11:48:08.360512,15,draftkings
1aa1fb046f11dadb32dad77d5baf552e,Cincinnati Bengals,Baltimore Ravens,2025-12-14T18:00:00Z,draftkings,player_receptions,Rasheen Ali,Receptions,1.5,Over,150,2025-12-13T11:48:08.360512,15,draftkings
1aa1fb046f11dadb32dad77d5baf552e,Cincinnati Bengals,Baltimore Ravens,2025-12-14T18:00:00Z,draftkings,player_receptions,Rasheen Ali,Receptions,1.5,Under,-192,2025-12-13T11:48:08.360512,15,draftkings
1aa1fb046f11dadb32dad77d5baf552e,Cincinnati Bengals,Baltimore Ravens,2025-12-14T18:00:00Z,draftkings,player_rush_yds,Derrick Henry,Rush Yds,89.5,Over,-111,2025-12-13T11:48:08.360512,15,draftkings
1aa1fb046f11dadb32dad77d5baf552e,Cincinnati Bengals,Baltimore Ravens,2025-12-14T18:00:00Z,draftkings,player_rush_yds,Derrick Henry,Rush Yds,89.5,Under,-113,2025-12-13T11:48:08.360512,15,draftkings
1aa1fb046f11dadb32dad77d5baf552e,Cincinnati Bengals,Baltimore Ravens,2025-12-14T18:00:00Z,draftkings,player_rush_yds,Chase Brown,Rush Yds,51.5,Over,-112,2025-12-13T11:48:08.360512,15,draftkings
1aa1fb046f11dadb32dad77d5baf552e,Cincinnati Bengals,Baltimore Ravens,2025-12-14T18:00:00Z,draftkings,player_rush_yds,Chase Brown,Rush Yds,51.5,Under,-112,2025-12-13T11:48:08.360512,15,draftkings
1aa1fb046f11dadb32dad77d5baf552e,Cincinnati Bengals,Baltimore Ravens,2025-12-14T18:00:00Z,draftkings,player_rush_yds,Lamar Jackson,Rush Yds,33.5,Over,-113,2025-12-13T11:48:08.360512,15,draftkings
1aa1fb046f11dadb32dad77d5baf552e,Cincinnati Bengals,Baltimore Ravens,2025-12-14T18:00:00Z,draftkings,player_rush_yds,Lamar Jackson,Rush Yds,33.5,Under,-111,2025-12-13T11:48:08.360512,15,draftkings
1aa1fb046f11dadb32dad77d5baf552e,Cincinnati Bengals,Baltimore Ravens,2025-12-14T18:00:00Z,draftkings,player_rush_yds,Samaje Perine,Rush Yds,24.5,Over,-117,2025-12-13T11:48:08.360512,15,draftkings
1aa1fb046f11dadb32dad77d5baf552e,Cincinnati Bengals,Baltimore Ravens,2025-12-14T18:00:00Z,draftkings,player_rush_yds,Samaje Perine,Rush Yds,24.5,Under,-107,2025-12-13T11:48:08.360512,15,draftkings
1aa1fb046f11dadb32dad77d5baf552e,Cincinnati Bengals,Baltimore Ravens,2025-12-14T18:00:00Z,draftkings,player_rush_yds,Keaton Mitchell,Rush Yds,18.5,Over,-110,2025-12-13T11:48:08.360512,15,draftkings
1aa1fb046f11dadb32dad77d5baf552e,Cincinnati Bengals,Baltimore Ravens,2025-12-14T18:00:00Z,draftkings,player_rush_yds,Keaton Mitchell,Rush Yds,18.5,Under,-114,2025-12-13T11:48:08.360512,15,draftkings
1aa1fb046f11dadb32dad77d5baf552e,Cincinnati Bengals,Baltimore Ravens,2025-12-14T18:00:00Z,draftkings,player_rush_yds,Joe Burrow,Rush Yds,6.5,Over,-110,2025-12-13T11:48:08.360512,15,draftkings
1aa1fb046f11dadb32dad77d5baf552e,Cincinnati Bengals,Baltimore Ravens,2025-12-14T18:00:00Z,draftkings,player_rush_yds,Joe Burrow,Rush Yds,6.5,Under,-114,2025-12-13T11:48:08.360512,15,draftkings
